timestamp,service,desired,current,target_cpu,observed_cpu
2026-06-07T15:36:07.663452800Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.663452800Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.663452800Z,frontend,6,6,70,63
2026-06-07T15:36:07.665451100Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.665451100Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.665451100Z,frontend,6,6,70,63
2026-06-07T15:36:07.666451300Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.666451300Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.666451300Z,frontend,6,6,70,63
2026-06-07T15:36:07.667457900Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.667457900Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.667457900Z,frontend,6,6,70,63
2026-06-07T15:36:07.668457700Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.668457700Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.668457700Z,frontend,6,6,70,63
2026-06-07T15:36:07.670457500Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.670457500Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.670457500Z,frontend,6,6,70,63
2026-06-07T15:36:07.671460100Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.671460100Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.671460100Z,frontend,6,6,70,63
2026-06-07T15:36:07.672472400Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.672472400Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.672472400Z,frontend,6,6,70,63
2026-06-07T15:36:07.673485200Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.673485200Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.673485200Z,frontend,6,6,70,63
2026-06-07T15:36:07.674486Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.674486Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.674486Z,frontend,6,6,70,63
2026-06-07T15:36:07.675488400Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.675488400Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.675488400Z,frontend,6,6,70,63
2026-06-07T15:36:07.677536600Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.677536600Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.677536600Z,frontend,6,6,70,63
2026-06-07T15:36:07.678538100Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.678538100Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.678538100Z,frontend,6,6,70,63
2026-06-07T15:36:07.679558Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.679558Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.679558Z,frontend,6,6,70,63
2026-06-07T15:36:07.680559600Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.680559600Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.680559600Z,frontend,6,6,70,63
2026-06-07T15:36:07.680559600Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.680559600Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.680559600Z,frontend,6,6,70,63
2026-06-07T15:36:07.681945300Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.681945300Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.681945300Z,frontend,6,6,70,63
2026-06-07T15:36:07.682965700Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.682965700Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.682965700Z,frontend,6,6,70,63
2026-06-07T15:36:07.683968500Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.683968500Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.683968500Z,frontend,6,6,70,63
2026-06-07T15:36:07.683968500Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.683968500Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.683968500Z,frontend,6,6,70,63
2026-06-07T15:36:07.685474400Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.685474400Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.685474400Z,frontend,6,6,70,63
2026-06-07T15:36:07.686691900Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.686691900Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.686691900Z,frontend,6,6,70,63
2026-06-07T15:36:07.687704400Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.687704400Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.687704400Z,frontend,6,6,70,63
2026-06-07T15:36:07.689705100Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.689705100Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.689705100Z,frontend,6,6,70,63
2026-06-07T15:36:07.690706Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.690706Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.690706Z,frontend,6,6,70,63
2026-06-07T15:36:07.690706Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.690706Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.690706Z,frontend,6,6,70,63
2026-06-07T15:36:07.692069Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.692069Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.692069Z,frontend,6,6,70,63
2026-06-07T15:36:07.692581800Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.692581800Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.692581800Z,frontend,6,6,70,63
2026-06-07T15:36:07.693619800Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.693619800Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.693619800Z,frontend,6,6,70,63
2026-06-07T15:36:07.694963300Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.694963300Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.694963300Z,frontend,6,6,70,63
2026-06-07T15:36:07.695961600Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.695961600Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.695961600Z,frontend,6,6,70,63
2026-06-07T15:36:07.697960100Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.697960100Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.697960100Z,frontend,6,6,70,63
2026-06-07T15:36:07.699005100Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.699005100Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.699005100Z,frontend,6,6,70,63
2026-06-07T15:36:07.700003900Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.700003900Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.700003900Z,frontend,6,6,70,63
2026-06-07T15:36:07.701007200Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.701007200Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.701007200Z,frontend,6,6,70,63
