Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778797194,1000,,Aggregated,233.700000,0.000000,160,170,190,210,23000,24000,26000,27000,28000,29000,29000,67696,26,160.0,3284.8517753749743,6.538297049701214,28794.934795994777,2.998847790120539
1778797196,1000,,Aggregated,234.200000,0.000000,160,170,190,210,23000,24000,26000,27000,28000,29000,29000,67941,26,160.0,3288.8718302572443,6.538297049701214,28794.934795994777,2.9988519450699873
1778797197,1000,,Aggregated,232.000000,0.000000,160,170,190,210,23000,24000,26000,27000,28000,29000,29000,68184,26,160.0,3290.7733808543417,6.538297049701214,28794.934795994777,2.9988560366068286
1778797198,1000,,Aggregated,231.800000,0.000000,160,170,190,210,23000,24000,26000,27000,28000,29000,29000,68413,26,160.0,3291.3866983759895,6.538297049701214,28794.934795994777,2.9988598658149765
1778797199,1000,,Aggregated,231.600000,0.000000,160,170,190,210,23000,24000,26000,27000,28000,29000,29000,68645,26,160.0,3300.202139886606,6.538297049701214,28794.934795994777,2.9988637191346785
1778797200,1000,,Aggregated,230.400000,0.000000,160,170,190,210,23000,24000,26000,27000,28000,29000,29000,68889,26,160.0,3308.4093529721526,6.538297049701214,28794.934795994777,2.9988677437617035
1778797201,1000,,Aggregated,231.000000,0.000000,160,170,190,210,23000,24000,26000,27000,28000,29000,29000,69124,26,160.0,3308.788831468279,6.538297049701214,28794.934795994777,2.9988715930791043
1778797202,1000,,Aggregated,228.600000,0.000000,160,170,190,210,23000,24000,26000,27000,28000,29000,29000,69377,26,160.0,3309.3327175059194,6.538297049701214,28794.934795994777,2.9988757080876947
1778797203,1000,,Aggregated,229.400000,0.000000,160,170,190,210,23000,24000,26000,27000,28000,29000,29000,69625,26,160.0,3315.4109657048525,6.538297049701214,28794.934795994777,2.998879712746858
1778797204,1000,,Aggregated,229.400000,0.000000,160,170,190,210,23000,24000,26000,27000,28000,29000,29000,69869,26,160.0,3313.5815741504434,6.538297049701214,28794.934795994777,2.9988836250697735
1778797205,1000,,Aggregated,230.900000,0.000000,160,170,190,210,23000,24000,26000,27000,28000,29000,29000,70118,26,160.0,3314.41505998226,6.538297049701214,28794.934795994777,2.998887589491999
1778797206,1000,,Aggregated,230.900000,0.000000,160,170,190,210,23000,24000,26000,27000,28000,29000,29000,70330,26,160.0,3316.6505822682784,6.538297049701214,28794.934795994777,2.998890942698706
1778797207,1000,,Aggregated,233.700000,0.000000,160,170,190,210,23000,24000,26000,27000,28000,29000,29000,70576,26,160.0,3318.8506811944862,6.538297049701214,28794.934795994777,2.998894808433462
1778797208,1000,,Aggregated,229.800000,0.000000,160,170,190,210,23000,24000,26000,27000,28000,29000,29000,70816,26,160.0,3319.8520604441896,6.538297049701214,28794.934795994777,2.9988985539990964
1778797209,1000,,Aggregated,231.100000,0.000000,160,170,190,210,23000,24000,26000,27000,28000,29000,29000,71056,26,160.0,3324.225378565915,6.538297049701214,28794.934795994777,2.9989022742625533
1778797210,1000,,Aggregated,232.500000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,71308,26,160.0,3321.6611912353787,6.538297049701214,28794.934795994777,2.998906153587255
1778797211,1000,,Aggregated,232.300000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,71538,26,160.0,3321.836773177109,6.538297049701214,28794.934795994777,2.99890967038497
1778797212,1000,,Aggregated,233.800000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,71792,26,160.0,3324.082374263034,6.538297049701214,28794.934795994777,2.99891352796969
1778797213,1000,,Aggregated,233.100000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,72028,26,160.0,3323.747881634436,6.538297049701214,28794.934795994777,2.9989170877991893
1778797214,1000,,Aggregated,233.200000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,72279,26,160.0,3324.9427889089416,6.538297049701214,28794.934795994777,2.998920848379197
1778797215,1000,,Aggregated,232.000000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,72526,26,160.0,3325.160028898902,6.538297049701214,28794.934795994777,2.9989245236191158
1778797216,1000,,Aggregated,232.700000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,72757,26,160.0,3325.688745239645,6.538297049701214,28794.934795994777,2.9989279382052585
1778797217,1000,,Aggregated,234.000000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,73011,26,160.0,3334.0678902230734,6.538297049701214,28794.934795994777,2.998931667830875
1778797218,1000,,Aggregated,237.900000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,73250,26,160.0,3332.839781704907,6.538297049701214,28794.934795994777,2.9989351535836177
1778797219,1000,,Aggregated,235.500000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,73499,26,160.0,3331.9907408800777,6.538297049701214,28794.934795994777,2.9989387610715794
1778797220,1000,,Aggregated,235.800000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,73744,26,160.0,3329.5143227222657,6.538297049701214,28794.934795994777,2.998942286830115
1778797221,1000,,Aggregated,235.400000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,73985,26,160.0,3324.5533598594543,6.538297049701214,28794.934795994777,2.998945732243022
1778797222,1000,,Aggregated,236.200000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,74219,26,160.0,3326.5761246012703,6.538297049701214,28794.934795994777,2.9989490561716003
1778797223,1000,,Aggregated,235.800000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,74454,26,160.0,3330.910248417199,6.538297049701214,28794.934795994777,2.99895237327746
1778797224,1000,,Aggregated,236.300000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,74692,26,160.0,3328.6584413580067,6.538297049701214,28794.934795994777,2.998955711455042
1778797225,1000,,Aggregated,234.900000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,74923,26,160.0,3327.411555588474,6.538297049701214,28794.934795994777,2.9989589311693337
1778797227,1000,,Aggregated,232.700000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,75139,26,160.0,3326.3417870051985,6.538297049701214,28794.934795994777,2.9989619239010366
1778797228,1000,,Aggregated,230.600000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,75386,26,160.0,3330.112327617072,6.538297049701214,28794.934795994777,2.9989653251266812
1778797229,1000,,Aggregated,229.400000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,75632,26,160.0,3331.130370971487,6.538297049701214,28794.934795994777,2.9989686905013753
1778797230,1000,,Aggregated,230.000000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,75877,26,160.0,3328.6492752921804,6.538297049701214,28794.934795994777,2.998972020506873
1778797231,1000,,Aggregated,230.600000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,76111,26,160.0,3328.9654547537607,6.538297049701214,28794.934795994777,2.9989751809856657
1778797232,1000,,Aggregated,229.900000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,76345,26,160.0,3332.0959998063045,6.538297049701214,28794.934795994777,2.99897832209051
1778797233,1000,,Aggregated,229.600000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,76582,26,160.0,3332.4792815104147,6.538297049701214,28794.934795994777,2.9989814838996107
1778797234,1000,,Aggregated,228.500000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,76823,26,160.0,3329.4933924846982,6.538297049701214,28794.934795994777,2.998984679067467
1778797235,1000,,Aggregated,228.300000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,77067,26,160.0,3330.2898917000734,6.538297049701214,28794.934795994777,2.998987893650979
1778797236,1000,,Aggregated,229.300000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,77292,26,160.0,3331.559967622232,6.538297049701214,28794.934795994777,2.998990839931688
1778797237,1000,,Aggregated,228.400000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,77522,26,160.0,3331.784132553701,6.538297049701214,28794.934795994777,2.9989938340084104
1778797238,1000,,Aggregated,228.800000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,77764,26,160.0,3339.9989368384745,6.538297049701214,28794.934795994777,2.9989969651766883
1778797239,1000,,Aggregated,231.100000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,78000,26,160.0,3337.2822159148664,6.538297049701214,28794.934795994777,2.999
1778797240,1000,,Aggregated,227.000000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,78232,26,160.0,3336.96418438267,6.538297049701214,28794.934795994777,2.9990029655383985
1778797241,1000,,Aggregated,226.200000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,78455,26,160.0,3338.1766291540675,6.538297049701214,28794.934795994777,2.9990057995029
1778797242,1000,,Aggregated,225.900000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,78711,26,160.0,3339.4440515770793,6.538297049701214,28794.934795994777,2.9990090330449366
1778797243,1000,,Aggregated,225.600000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,78950,26,160.0,3343.7229370102455,6.538297049701214,28794.934795994777,2.9990120329322356
1778797244,1000,,Aggregated,225.600000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,79188,26,160.0,3345.3580474637033,6.538297049701214,28794.934795994777,2.9990150022730715
1778797245,1000,,Aggregated,227.000000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,79440,26,160.0,3347.985184532783,6.538297049701214,28794.934795994777,2.9990181268882177
1778797246,1000,,Aggregated,225.600000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,79687,26,160.0,3348.285371293093,6.538297049701214,28794.934795994777,2.999021170328912
1778797247,1000,,Aggregated,226.900000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,79931,26,160.0,3353.51032020174,6.538297049701214,28794.934795994777,2.999024158336565
1778797248,1000,,Aggregated,229.200000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,80154,26,160.0,3357.2206702741732,6.538297049701214,28794.934795994777,2.9990268732689573
1778797249,1000,,Aggregated,229.300000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,80402,26,160.0,3364.031306625923,6.538297049701214,28794.934795994777,2.9990298748787345
1778797250,1000,,Aggregated,232.800000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,80630,26,160.0,3362.2165436048226,6.538297049701214,28794.934795994777,2.9990326181322087
1778797251,1000,,Aggregated,231.200000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,80879,26,160.0,3361.666786932572,6.538297049701214,28794.934795994777,2.999035596384723
1778797252,1000,,Aggregated,230.900000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,81112,26,160.0,3361.5602054071437,6.538297049701214,28794.934795994777,2.999038366702831
1778797254,1000,,Aggregated,233.000000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,81360,26,160.0,3360.585259595342,6.538297049701214,28794.934795994777,2.9990412979351033
1778797255,1000,,Aggregated,232.400000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,81596,26,160.0,3359.259993667481,6.538297049701214,28794.934795994777,2.9990440707877837
1778797256,1000,,Aggregated,233.400000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,81841,26,160.0,3361.469234102802,6.538297049701214,28794.934795994777,2.9990469324666122
1778797257,1000,,Aggregated,233.200000,0.000000,160,170,190,210,23000,25000,26000,26000,28000,29000,29000,82093,26,160.0,3364.89441404421,6.538297049701214,28794.934795994777,2.9990498580877785
1778797258,1000,,Aggregated,231.900000,0.000000,160,170,190,210,23000,25000,26000,26000,28000,29000,29000,82341,26,160.0,3367.6179939039084,6.538297049701214,28794.934795994777,2.999052719787226
1778797259,1000,,Aggregated,232.800000,0.000000,160,170,190,210,23000,25000,26000,26000,28000,29000,29000,82552,26,160.0,3366.4172839267417,6.538297049701214,28794.934795994777,2.999055141002035
1778797260,1000,,Aggregated,232.900000,0.000000,160,170,190,210,23000,25000,26000,26000,28000,29000,29000,82804,26,160.0,3374.4471308859897,6.538297049701214,28794.934795994777,2.999058016520941
1778797261,1000,,Aggregated,232.200000,0.000000,160,170,190,210,23000,25000,26000,26000,28000,29000,29000,83049,26,160.0,3376.1905097113786,6.538297049701214,28794.934795994777,2.999060795434021
1778797262,1000,,Aggregated,232.900000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,83290,26,160.0,3375.9609504867594,6.538297049701214,28794.934795994777,2.999063513026774
1778797263,1000,,Aggregated,234.000000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,83528,26,160.0,3379.292357247357,6.538297049701214,28794.934795994777,2.999066181400249
1778797264,1000,,Aggregated,232.800000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,83767,26,160.0,3381.9354032739716,6.538297049701214,28794.934795994777,2.9990688457268377
1778797265,1000,,Aggregated,234.000000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,84009,26,160.0,3381.26573996769,6.538297049701214,28794.934795994777,2.999071528050566
1778797266,1000,,Aggregated,233.500000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,84255,26,160.0,3382.968642765473,6.538297049701214,28794.934795994777,2.9990742389175717
1778797267,1000,,Aggregated,233.000000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,84483,26,160.0,3384.1070841257097,6.538297049701214,28794.934795994777,2.999076737331771
1778797268,1000,,Aggregated,233.200000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,84725,26,160.0,3383.9369311835408,6.538297049701214,28794.934795994777,2.9990793744467394
1778797269,1000,,Aggregated,232.500000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,84967,26,160.0,3383.832536896005,6.538297049701214,28794.934795994777,2.999081996539833
1778797270,1000,,Aggregated,230.800000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,85221,26,160.0,3387.850215126328,6.538297049701214,28794.934795994777,2.999084732636322
1778797271,1000,,Aggregated,234.600000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,85472,26,160.0,3387.6691258869546,6.538297049701214,28794.934795994777,2.999087420441782
1778797272,1000,,Aggregated,232.600000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,85733,26,160.0,3391.4901216944104,6.538297049701214,28794.934795994777,2.9990901986399634
1778797273,1000,,Aggregated,232.400000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,85998,26,160.0,3397.596486647271,6.538297049701214,28794.934795994777,2.999093002162841
1778797274,1000,,Aggregated,234.000000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,86256,26,160.0,3398.1328030533823,6.538297049701214,28794.934795994777,2.99909571508069
1778797275,1000,,Aggregated,235.500000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,86509,26,160.0,3396.177829066093,6.538297049701214,28794.934795994777,2.9990983597082383
1778797276,1000,,Aggregated,237.200000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,86758,26,160.0,3396.319595733672,6.538297049701214,28794.934795994777,2.999100947463058
1778797277,1000,,Aggregated,238.900000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,87016,26,160.0,3394.8840542629882,6.538297049701214,28794.934795994777,2.99910361312862
1778797278,1000,,Aggregated,239.400000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,87269,26,160.0,3393.814292860277,6.538297049701214,28794.934795994777,2.999106211827797
1778797279,1000,,Aggregated,240.600000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,87493,26,160.0,3393.830072398732,6.538297049701214,28794.934795994777,2.99910850010858
1778797281,1000,,Aggregated,243.000000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,87752,26,160.0,3398.102161454667,6.538297049701214,28794.934795994777,2.999111131370225
1778797282,1000,,Aggregated,242.800000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,88008,26,160.0,3397.779565052887,6.538297049701214,28794.934795994777,2.9991137169348243
1778797283,1000,,Aggregated,243.000000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,88252,26,160.0,3398.647760660357,6.538297049701214,28794.934795994777,2.999116167338984
1778797284,1000,,Aggregated,243.200000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,88474,26,160.0,3406.248453968332,6.538297049701214,28794.934795994777,2.9991183850622782
1778797285,1000,,Aggregated,243.000000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,88733,26,160.0,3404.599015146517,6.538297049701214,28794.934795994777,2.99912095838076
1778797286,1000,,Aggregated,239.700000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,88984,26,160.0,3402.8260386999204,6.538297049701214,28794.934795994777,2.999123437921424
1778797287,1000,,Aggregated,239.600000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,89228,26,160.0,3403.963773338493,6.538297049701214,28794.934795994777,2.999125834939705
1778797288,1000,,Aggregated,239.300000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,89485,26,160.0,3406.3257759315006,6.538297049701214,28794.934795994777,2.9991283455327706
1778797289,1000,,Aggregated,239.400000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,89744,26,160.0,3408.56819785379,6.538297049701214,28794.934795994777,2.9991308611160634
1778797290,1000,,Aggregated,239.500000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,89968,26,160.0,3404.518012259955,6.538297049701214,28794.934795994777,2.9991330250755825
1778797291,1000,,Aggregated,238.900000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,90211,26,160.0,3406.820982569955,6.538297049701214,28794.934795994777,2.999135360432763
1778797292,1000,,Aggregated,238.900000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,90472,26,160.0,3407.8147506398377,6.538297049701214,28794.934795994777,2.9991378548059067
1778797293,1000,,Aggregated,239.600000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,90724,26,160.0,3408.4570226048386,6.538297049701214,28794.934795994777,2.9991402495480797
1778797294,1000,,Aggregated,240.400000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,90978,26,160.0,3409.4008490120546,6.538297049701214,28794.934795994777,2.9991426498713976
1778797295,1000,,Aggregated,238.800000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,91217,26,160.0,3407.574332788591,6.538297049701214,28794.934795994777,2.999144896236447
1778797296,1000,,Aggregated,242.800000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,91470,26,160.0,3406.4016946677816,6.538297049701214,28794.934795994777,2.9991472613971792
1778797297,1000,,Aggregated,241.600000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,91714,26,160.0,3407.4523804479663,6.538297049701214,28794.934795994777,2.9991495300608415
1778797298,1000,,Aggregated,241.300000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,91953,26,160.0,3406.356128505005,6.538297049701214,28794.934795994777,2.999151740563114
1778797299,1000,,Aggregated,239.900000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,92192,26,160.0,3403.529990148396,6.538297049701214,28794.934795994777,2.999153939604304
1778797300,1000,,Aggregated,239.700000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,92415,26,160.0,3402.285523460241,6.538297049701214,28794.934795994777,2.9991559811718878
1778797301,1000,,Aggregated,238.900000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,92664,26,160.0,3402.2861298090684,6.538297049701214,28794.934795994777,2.999158249158249
1778797302,1000,,Aggregated,240.000000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,92914,26,160.0,3403.689936867622,6.538297049701214,28794.934795994777,2.9991605140237207
1778797303,1000,,Aggregated,236.300000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,93173,26,160.0,3404.0517956613876,6.538297049701214,28794.934795994777,2.9991628476060663
1778797304,1000,,Aggregated,234.200000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,93430,26,160.0,3402.035719927742,6.538297049701214,28794.934795994777,2.9991651503799637
1778797305,1000,,Aggregated,235.100000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,93675,26,160.0,3402.7485610216204,6.538297049701214,28794.934795994777,2.999167333867094
1778797306,1000,,Aggregated,235.000000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,93931,26,160.0,3403.3136072550965,6.538297049701214,28794.934795994777,2.9991696032193844
1778797307,1000,,Aggregated,235.200000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,94174,26,160.0,3402.749917323536,6.538297049701214,28794.934795994777,2.999171745917132
1778797308,1000,,Aggregated,236.500000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,94413,26,160.0,3402.4729820757043,6.538297049701214,28794.934795994777,2.999173842585237
1778797309,1000,,Aggregated,238.200000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,94662,26,160.0,3400.3321945818443,6.538297049701214,28794.934795994777,2.9991760157190845
1778797310,1000,,Aggregated,237.800000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,94869,26,160.0,3398.8797037304494,6.538297049701214,28794.934795994777,2.9991778136166714
1778797312,1000,,Aggregated,237.400000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,95117,26,160.0,3400.9344589913885,6.538297049701214,28794.934795994777,2.999179957315727
1778797313,1000,,Aggregated,237.500000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,95369,26,160.0,3400.9806270398058,6.538297049701214,28794.934795994777,2.999182124170328
1778797314,1000,,Aggregated,238.300000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,95626,26,160.0,3400.164160436729,6.538297049701214,28794.934795994777,2.9991843222554535
1778797315,1000,,Aggregated,237.300000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,95855,26,160.0,3398.7231654619954,6.538297049701214,28794.934795994777,2.9991862709300507
1778797316,1000,,Aggregated,237.000000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,96098,26,160.0,3399.040424786005,6.538297049701214,28794.934795994777,2.99918832858124
1778797317,1000,,Aggregated,235.300000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,96351,26,160.0,3397.8529083080803,6.538297049701214,28794.934795994777,2.99919045988106
1778797318,1000,,Aggregated,234.800000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,96592,26,160.0,3399.0233289509133,6.538297049701214,28794.934795994777,2.9991924797084644
1778797319,1000,,Aggregated,233.200000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,96834,26,160.0,3400.6674778940305,6.538297049701214,28794.934795994777,2.9991944978003593
1778797320,1000,,Aggregated,233.800000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,97093,26,160.0,3404.063935923455,6.538297049701214,28794.934795994777,2.9991966465141666
1778797321,1000,,Aggregated,233.800000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,97309,26,160.0,3403.7233601270655,6.538297049701214,28794.934795994777,2.9991984297444225
1778797322,1000,,Aggregated,234.400000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,97569,26,160.0,3406.272738010619,6.538297049701214,28794.934795994777,2.999200565753467
1778797323,1000,,Aggregated,238.400000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,97815,26,160.0,3409.175832671897,6.538297049701214,28794.934795994777,2.99920257629198
1778797324,1000,,Aggregated,235.600000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,98061,26,160.0,3411.156453809421,6.538297049701214,28794.934795994777,2.9992045767430477
1778797325,1000,,Aggregated,236.500000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,98313,26,160.0,3415.9428216234064,6.538297049701214,28794.934795994777,2.9992066156052606
1778797326,1000,,Aggregated,235.200000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,98554,26,160.0,3417.9825941640593,6.538297049701214,28794.934795994777,2.9992085557156485
1778797327,1000,,Aggregated,237.700000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,98817,26,160.0,3417.599554642465,6.538297049701214,28794.934795994777,2.999210662133034
1778797328,1000,,Aggregated,236.400000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,99055,26,160.0,3415.967674717401,6.538297049701214,28794.934795994777,2.9992125586795213
1778797329,1000,,Aggregated,237.900000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,99311,26,160.0,3417.072113832483,6.538297049701214,28794.934795994777,2.9992145885148673
1778797330,1000,,Aggregated,238.700000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,99556,26,160.0,3417.5244560649876,6.538297049701214,28794.934795994777,2.9992165213548154
1778797331,1000,,Aggregated,238.200000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,99770,26,160.0,3416.0964780106165,6.538297049701214,28794.934795994777,2.999218201864288
1778797332,1000,,Aggregated,237.800000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,100018,26,160.0,3418.152066595472,6.538297049701214,28794.934795994777,2.9992201403747325
1778797333,1000,,Aggregated,237.500000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,100265,26,160.0,3417.647738486318,6.538297049701214,28794.934795994777,2.999222061536927
1778797334,1000,,Aggregated,237.500000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,100525,26,160.0,3420.9393799338213,6.538297049701214,28794.934795994777,2.999224073613529
1778797335,1000,,Aggregated,236.800000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,100743,26,160.0,3438.5007946544147,6.538297049701214,28794.934795994777,2.999225752657753
1778797336,1000,,Aggregated,237.900000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,100949,26,160.0,3453.6720084170006,6.538297049701214,28794.934795994777,2.999227332613498
1778797337,1000,,Aggregated,237.700000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,101165,26,160.0,3468.214344307379,6.538297049701214,28794.934795994777,2.999228982355558
1778797338,1000,,Aggregated,236.500000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,101381,26,160.0,3479.3455897623817,6.538297049701214,28794.934795994777,2.9992306250678133
1778797339,1000,,Aggregated,231.800000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,101609,26,160.0,3488.0860502479486,6.538297049701214,28794.934795994777,2.9992323514649293
1778797340,1000,,Aggregated,228.400000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,101813,26,160.0,3493.570998582523,6.538297049701214,28794.934795994777,2.9992338895818804
1778797341,1000,,Aggregated,227.300000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,102066,26,160.0,3491.3860733537117,6.538297049701214,28794.934795994777,2.9992357886073715
1778797342,1000,,Aggregated,225.400000,0.000000,160,170,190,210,23000,24000,26000,26000,28000,29000,29000,102292,26,160.0,3486.315655260015,6.538297049701214,28794.934795994777,2.9992374770265515
