timestamp,service,desired,current,target_cpu,observed_cpu
2026-06-07T15:36:02.890325600Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.890325600Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.890325600Z,frontend,6,6,70,63
2026-06-07T15:36:02.891325Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.891325Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.891325Z,frontend,6,6,70,63
2026-06-07T15:36:02.891325Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.891325Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.891325Z,frontend,6,6,70,63
2026-06-07T15:36:02.892845300Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.892845300Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.892845300Z,frontend,6,6,70,63
2026-06-07T15:36:02.892845300Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.892845300Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.892845300Z,frontend,6,6,70,63
2026-06-07T15:36:02.893852200Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.893852200Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.893852200Z,frontend,6,6,70,63
2026-06-07T15:36:02.893852200Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.893852200Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.893852200Z,frontend,6,6,70,63
2026-06-07T15:36:02.895360300Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.895360300Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.895360300Z,frontend,6,6,70,63
2026-06-07T15:36:02.896370200Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.896370200Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.896370200Z,frontend,6,6,70,63
2026-06-07T15:36:02.896370200Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.896370200Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.896370200Z,frontend,6,6,70,63
2026-06-07T15:36:02.897376500Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.897376500Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.897376500Z,frontend,6,6,70,63
2026-06-07T15:36:02.898376300Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.898376300Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.898376300Z,frontend,6,6,70,63
2026-06-07T15:36:02.898376300Z,recommendationservice,3,3,70,60
