serviceRequest,startTime,duration,status
web,22.852,0.014000,OK
web,22.880,0.014000,OK
web,22.908,0.014000,OK
web,22.936,0.014000,OK
web,22.964,0.014000,OK
web,22.992,0.014000,OK
web,23.020,0.014000,OK
web,23.048,0.014000,OK
web,23.076,0.014000,OK
web,23.104,0.014000,OK
web,23.132,0.014000,OK
web,23.160,0.014000,OK
web,23.188,0.014000,OK
web,23.216,0.014000,OK
web,23.244,0.014000,OK
web,23.272,0.014000,OK
web,23.300,0.014000,OK
web,23.328,0.014000,OK
web,23.356,0.014000,OK
web,23.384,0.014000,OK
web,23.412,0.014000,OK
web,23.440,0.014000,OK
web,23.468,0.014000,OK
web,23.496,0.014000,OK
web,23.524,0.014000,OK
web,23.552,0.014000,OK
web,23.580,0.014000,OK
web,23.608,0.014000,OK
web,23.636,0.014000,OK
web,23.664,0.014000,OK
web,23.692,0.014000,OK
web,23.720,0.014000,OK
web,23.748,0.014000,OK
web,23.776,0.014000,OK
web,23.804,0.014000,OK
web,23.832,0.014000,OK
web,23.860,0.014000,OK
web,23.888,0.014000,OK
web,23.916,0.014000,OK
web,23.944,0.014000,OK
web,23.972,0.014000,OK
web,24.000,0.014000,OK
web,24.028,0.014000,OK
web,24.056,0.014000,OK
web,24.084,0.014000,OK
web,24.112,0.014000,OK
web,24.140,0.014000,OK
web,24.168,0.014000,OK
web,24.196,0.014000,OK
web,24.224,0.014000,OK
web,24.252,0.014000,OK
web,24.280,0.014000,OK
web,24.308,0.014000,OK
web,24.336,0.014000,OK
web,24.364,0.014000,OK
web,24.392,0.014000,OK
web,24.420,0.014000,OK
web,24.448,0.014000,OK
web,24.476,0.014000,OK
web,24.504,0.014000,OK
web,24.532,0.014000,OK
web,24.560,0.014000,OK
web,24.588,0.014000,OK
web,24.616,0.014000,OK
web,24.644,0.014000,OK
web,24.672,0.014000,OK
web,24.700,0.014000,OK
web,24.728,0.014000,OK
web,24.756,0.014000,OK
web,24.784,0.014000,OK
web,24.812,0.014000,OK
web,24.840,0.014000,OK
web,24.868,0.014000,OK
web,24.896,0.014000,OK
web,24.924,0.014000,OK
web,24.952,0.014000,OK
web,24.980,0.014000,OK
web,25.008,0.014000,OK
web,25.036,0.014000,OK
web,25.064,0.014000,OK
web,25.092,0.014000,OK
web,25.120,0.014000,OK
web,25.148,0.014000,OK
web,25.176,0.014000,OK
web,25.204,0.014000,OK
web,25.232,0.014000,OK
web,25.260,0.014000,OK
web,25.288,0.014000,OK
web,25.316,0.014000,OK
web,25.344,0.014000,OK
web,25.372,0.014000,OK
web,25.400,0.014000,OK
web,25.428,0.014000,OK
web,25.456,0.014000,OK
web,25.484,0.014000,OK
web,25.512,0.014000,OK
web,25.540,0.014000,OK
web,25.568,0.014000,OK
web,25.596,0.014000,OK
web,25.624,0.014000,OK
web,25.652,0.014000,OK
web,25.680,0.014000,OK
web,25.708,0.014000,OK
web,25.736,0.014000,OK
web,25.764,0.014000,OK
web,25.792,0.014000,OK
web,25.820,0.014000,OK
web,25.848,0.014000,OK
web,25.876,0.014000,OK
web,25.904,0.014000,OK
web,25.932,0.014000,OK
web,25.960,0.014000,OK
web,25.988,0.014000,OK
web,26.016,0.014000,OK
web,26.044,0.014000,OK
web,26.072,0.014000,OK
web,26.100,0.014000,OK
web,26.128,0.014000,OK
web,26.156,0.014000,OK
web,26.184,0.014000,OK
web,26.212,0.014000,OK
web,26.240,0.014000,OK
web,26.268,0.014000,OK
web,26.296,0.014000,OK
web,26.324,0.014000,OK
web,26.352,0.014000,OK
web,26.380,0.014000,OK
web,26.408,0.014000,OK
web,26.436,0.014000,OK
web,26.464,0.014000,OK
web,26.492,0.014000,OK
web,26.520,0.014000,OK
web,26.548,0.014000,OK
web,26.576,0.014000,OK
web,26.604,0.014000,OK
web,26.632,0.014000,OK
web,26.660,0.014000,OK
web,26.688,0.014000,OK
web,26.716,0.014000,OK
web,26.744,0.014000,OK
web,26.772,0.014000,OK
web,26.800,0.014000,OK
web,26.828,0.014000,OK
web,26.856,0.014000,OK
web,26.884,0.014000,OK
web,26.912,0.014000,OK
web,26.940,0.014000,OK
web,26.968,0.014000,OK
web,26.996,0.014000,OK
web,27.024,0.014000,OK
web,27.052,0.014000,OK
web,27.080,0.014000,OK
web,27.108,0.014000,OK
web,27.136,0.014000,OK
web,27.164,0.014000,OK
web,27.192,0.014000,OK
web,27.220,0.014000,OK
web,27.248,0.014000,OK
web,27.276,0.014000,OK
web,27.304,0.014000,OK
web,27.332,0.014000,OK
web,27.360,0.014000,OK
web,27.388,0.014000,OK
web,27.416,0.014000,OK
web,27.444,0.014000,OK
web,27.472,0.014000,OK
web,27.500,0.014000,OK
web,27.528,0.014000,OK
web,27.556,0.014000,OK
web,27.584,0.014000,OK
web,27.612,0.014000,OK
web,27.640,0.014000,OK
web,27.668,0.014000,OK
web,27.696,0.014000,OK
web,27.724,0.014000,OK
web,27.752,0.014000,OK
web,27.780,0.014000,OK
web,27.808,0.014000,OK
web,27.836,0.014000,OK
web,27.864,0.014000,OK
web,27.892,0.014000,OK
web,27.920,0.014000,OK
web,27.948,0.014000,OK
web,27.976,0.014000,OK
web,28.004,0.014000,OK
web,28.032,0.014000,OK
web,28.060,0.014000,OK
web,28.088,0.014000,OK
web,28.116,0.014000,OK
web,28.144,0.014000,OK
web,28.172,0.014000,OK
web,28.200,0.014000,OK
web,28.228,0.014000,OK
web,28.256,0.014000,OK
web,28.284,0.014000,OK
web,28.312,0.014000,OK
web,28.340,0.014000,OK
web,28.368,0.014000,OK
web,28.396,0.014000,OK
web,28.424,0.014000,OK
web,28.452,0.014000,OK
web,28.480,0.014000,OK
web,28.508,0.014000,OK
web,28.536,0.014000,OK
web,28.564,0.014000,OK
web,28.592,0.014000,OK
web,28.620,0.014000,OK
web,28.648,0.014000,OK
web,28.676,0.014000,OK
web,28.704,0.014000,OK
web,28.732,0.014000,OK
web,28.760,0.014000,OK
web,28.788,0.014000,OK
web,28.816,0.014000,OK
web,28.844,0.014000,OK
web,28.872,0.014000,OK
web,28.900,0.014000,OK
web,28.928,0.014000,OK
web,28.956,0.014000,OK
web,28.984,0.014000,OK
web,29.012,0.014000,OK
web,29.040,0.014000,OK
web,29.068,0.014000,OK
web,29.096,0.014000,OK
web,29.124,0.014000,OK
web,29.152,0.014000,OK
web,29.180,0.014000,OK
web,29.208,0.014000,OK
web,29.236,0.014000,OK
web,29.264,0.014000,OK
web,29.292,0.014000,OK
web,29.320,0.014000,OK
web,29.348,0.014000,OK
web,29.376,0.014000,OK
web,29.404,0.014000,OK
web,29.432,0.014000,OK
web,29.460,0.014000,OK
web,29.488,0.014000,OK
web,29.516,0.014000,OK
web,29.544,0.014000,OK
web,29.572,0.014000,OK
web,29.600,0.014000,OK
web,29.628,0.014000,OK
web,29.656,0.014000,OK
web,29.684,0.014000,OK
web,29.712,0.014000,OK
web,29.740,0.014000,OK
web,29.768,0.014000,OK
web,29.796,0.014000,OK
web,29.824,0.014000,OK
web,29.852,0.014000,OK
web,29.880,0.014000,OK
web,29.908,0.014000,OK
web,29.936,0.014000,OK
web,29.964,0.014000,OK
web,29.992,0.014000,OK
web,30.020,0.014000,OK
web,30.048,0.014000,OK
web,30.076,0.014000,OK
web,30.104,0.014000,OK
web,30.132,0.014000,OK
web,30.160,0.014000,OK
web,30.188,0.014000,OK
web,30.216,0.014000,OK
web,30.244,0.014000,OK
web,30.272,0.014000,OK
web,30.300,0.014000,OK
web,30.328,0.014000,OK
web,30.356,0.014000,OK
web,30.384,0.014000,OK
web,30.412,0.014000,OK
web,30.440,0.014000,OK
web,30.468,0.014000,OK
web,30.496,0.014000,OK
web,30.524,0.014000,OK
web,30.552,0.014000,OK
web,30.580,0.014000,OK
web,30.608,0.014000,OK
web,30.636,0.014000,OK
web,30.664,0.014000,OK
web,30.692,0.014000,OK
web,30.720,0.014000,OK
web,30.748,0.014000,OK
web,30.776,0.014000,OK
web,30.804,0.014000,OK
web,30.832,0.014000,OK
web,30.860,0.014000,OK
web,30.888,0.014000,OK
web,30.916,0.014000,OK
web,30.944,0.014000,OK
web,30.972,0.014000,OK
web,31.000,0.014000,OK
web,31.028,0.014000,OK
web,31.056,0.014000,OK
web,31.084,0.014000,OK
web,31.112,0.014000,OK
web,31.140,0.014000,OK
web,31.168,0.014000,OK
web,31.196,0.014000,OK
web,31.224,0.014000,OK
web,31.252,0.014000,OK
web,31.280,0.014000,OK
web,31.308,0.014000,OK
web,31.336,0.014000,OK
web,31.364,0.014000,OK
web,31.392,0.014000,OK
web,31.420,0.014000,OK
web,31.448,0.014000,OK
web,31.476,0.014000,OK
web,31.504,0.014000,OK
web,31.532,0.014000,OK
web,31.560,0.014000,OK
web,31.588,0.014000,OK
web,31.616,0.014000,OK
web,31.644,0.014000,OK
web,31.672,0.014000,OK
web,31.700,0.014000,OK
web,31.728,0.014000,OK
web,31.756,0.014000,OK
web,31.784,0.014000,OK
web,31.812,0.014000,OK
web,31.840,0.014000,OK
web,31.868,0.014000,OK
web,31.896,0.014000,OK
web,31.924,0.014000,OK
web,31.952,0.014000,OK
web,31.980,0.014000,OK
web,32.008,0.014000,OK
web,32.036,0.014000,OK
web,32.064,0.014000,OK
web,32.092,0.014000,OK
web,32.120,0.014000,OK
web,32.148,0.014000,OK
web,32.176,0.014000,OK
web,32.204,0.014000,OK
web,32.232,0.014000,OK
web,32.260,0.014000,OK
web,32.288,0.014000,OK
web,32.316,0.014000,OK
web,32.344,0.014000,OK
web,32.372,0.014000,OK
web,32.400,0.014000,OK
web,32.428,0.014000,OK
web,32.456,0.014000,OK
web,32.484,0.014000,OK
web,32.512,0.014000,OK
web,32.540,0.014000,OK
web,32.568,0.014000,OK
web,32.596,0.014000,OK
web,32.624,0.014000,OK
web,32.652,0.014000,OK
web,32.680,0.014000,OK
web,32.708,0.014000,OK
web,32.736,0.014000,OK
web,32.764,0.014000,OK
web,32.792,0.014000,OK
web,32.820,0.014000,OK
web,32.848,0.014000,OK
web,32.876,0.014000,OK
web,32.904,0.014000,OK
web,32.932,0.014000,OK
web,32.960,0.014000,OK
web,32.988,0.014000,OK
web,33.016,0.014000,OK
web,33.044,0.014000,OK
web,33.072,0.014000,OK
web,33.100,0.014000,OK
web,33.128,0.014000,OK
web,33.156,0.014000,OK
web,33.184,0.014000,OK
web,33.212,0.014000,OK
web,33.240,0.014000,OK
web,33.268,0.014000,OK
web,33.296,0.014000,OK
web,33.324,0.014000,OK
web,33.352,0.014000,OK
web,33.380,0.014000,OK
web,33.408,0.014000,OK
web,33.436,0.014000,OK
web,33.464,0.014000,OK
web,33.492,0.014000,OK
web,33.520,0.014000,OK
web,33.548,0.014000,OK
web,33.576,0.014000,OK
web,33.604,0.014000,OK
web,33.632,0.014000,OK
web,33.660,0.014000,OK
web,33.688,0.014000,OK
web,33.716,0.014000,OK
web,33.744,0.014000,OK
web,33.772,0.014000,OK
web,33.800,0.014000,OK
web,33.828,0.014000,OK
web,33.856,0.014000,OK
web,33.884,0.014000,OK
web,33.912,0.014000,OK
web,33.940,0.014000,OK
web,33.968,0.014000,OK
web,33.996,0.014000,OK
web,34.024,0.014000,OK
web,34.052,0.014000,OK
web,34.080,0.014000,OK
web,34.108,0.014000,OK
web,34.136,0.014000,OK
web,34.164,0.014000,OK
web,34.192,0.014000,OK
web,34.220,0.014000,OK
web,34.248,0.014000,OK
web,34.276,0.014000,OK
web,34.304,0.014000,OK
web,34.332,0.014000,OK
web,34.360,0.014000,OK
web,34.388,0.014000,OK
web,34.416,0.014000,OK
web,34.444,0.014000,OK
web,34.472,0.014000,OK
web,34.500,0.014000,OK
web,34.528,0.014000,OK
web,34.556,0.014000,OK
web,34.584,0.014000,OK
web,34.612,0.014000,OK
web,34.640,0.014000,OK
web,34.668,0.014000,OK
web,34.696,0.014000,OK
web,34.724,0.014000,OK
web,34.752,0.014000,OK
web,34.780,0.014000,OK
web,34.808,0.014000,OK
web,34.836,0.014000,OK
web,34.864,0.014000,OK
web,34.892,0.014000,OK
web,34.920,0.014000,OK
web,34.948,0.014000,OK
web,34.976,0.014000,OK
web,35.004,0.014000,OK
web,35.032,0.014000,OK
web,35.060,0.014000,OK
web,35.088,0.014000,OK
web,35.116,0.014000,OK
web,35.144,0.014000,OK
web,35.172,0.014000,OK
web,35.200,0.014000,OK
web,35.228,0.014000,OK
web,35.256,0.014000,OK
web,35.284,0.014000,OK
web,35.312,0.014000,OK
web,35.340,0.014000,OK
web,35.368,0.014000,OK
web,35.396,0.014000,OK
web,35.424,0.014000,OK
web,35.452,0.014000,OK
web,35.480,0.014000,OK
web,35.508,0.014000,OK
web,35.536,0.014000,OK
web,35.564,0.014000,OK
web,35.592,0.014000,OK
web,35.620,0.014000,OK
web,35.648,0.014000,OK
web,35.676,0.014000,OK
web,35.704,0.014000,OK
web,35.732,0.014000,OK
web,35.760,0.014000,OK
web,35.788,0.014000,OK
web,35.816,0.014000,OK
web,35.844,0.014000,OK
web,35.872,0.014000,OK
web,35.900,0.014000,OK
web,35.928,0.014000,OK
web,35.956,0.014000,OK
web,35.984,0.014000,OK
web,36.012,0.014000,OK
web,36.040,0.014000,OK
web,36.068,0.014000,OK
web,36.096,0.014000,OK
web,36.124,0.014000,OK
web,36.152,0.014000,OK
web,36.180,0.014000,OK
web,36.208,0.014000,OK
web,36.236,0.014000,OK
web,36.264,0.014000,OK
web,36.292,0.014000,OK
web,36.320,0.014000,OK
web,36.348,0.014000,OK
web,36.376,0.014000,OK
web,36.404,0.014000,OK
web,36.432,0.014000,OK
web,36.460,0.014000,OK
web,36.488,0.014000,OK
web,36.516,0.014000,OK
web,36.544,0.014000,OK
web,36.572,0.014000,OK
web,36.600,0.014000,OK
web,36.628,0.014000,OK
web,36.656,0.014000,OK
web,36.684,0.014000,OK
web,36.712,0.014000,OK
web,36.740,0.014000,OK
web,36.768,0.014000,OK
web,36.796,0.014000,OK
web,36.824,0.014000,OK
web,36.852,0.014000,OK
web,36.880,0.014000,OK
web,36.908,0.014000,OK
web,36.936,0.014000,OK
web,36.964,0.014000,OK
web,36.992,0.014000,OK
web,37.020,0.014000,OK
web,37.048,0.014000,OK
web,37.076,0.014000,OK
web,37.104,0.014000,OK
web,37.132,0.014000,OK
web,37.160,0.014000,OK
web,37.188,0.014000,OK
web,37.216,0.014000,OK
web,37.244,0.014000,OK
web,37.272,0.014000,OK
web,37.300,0.014000,OK
web,37.328,0.014000,OK
web,37.356,0.014000,OK
web,37.384,0.014000,OK
web,37.412,0.014000,OK
web,37.440,0.014000,OK
web,37.468,0.014000,OK
web,37.496,0.014000,OK
web,37.524,0.014000,OK
web,37.552,0.014000,OK
web,37.580,0.014000,OK
web,37.608,0.014000,OK
web,37.636,0.014000,OK
web,37.664,0.014000,OK
web,37.692,0.014000,OK
web,37.720,0.014000,OK
web,37.748,0.014000,OK
web,37.776,0.014000,OK
web,37.804,0.014000,OK
web,37.832,0.014000,OK
web,37.860,0.014000,OK
web,37.888,0.014000,OK
web,37.916,0.014000,OK
web,37.944,0.014000,OK
web,37.972,0.014000,OK
web,38.000,0.014000,OK
web,38.028,0.014000,OK
web,38.056,0.014000,OK
web,38.084,0.014000,OK
web,38.112,0.014000,OK
web,38.140,0.014000,OK
web,38.168,0.014000,OK
web,38.196,0.014000,OK
web,38.224,0.014000,OK
web,38.252,0.014000,OK
web,38.280,0.014000,OK
web,38.308,0.014000,OK
web,38.336,0.014000,OK
web,38.364,0.014000,OK
web,38.392,0.014000,OK
web,38.420,0.014000,OK
web,38.448,0.014000,OK
web,38.476,0.014000,OK
web,38.504,0.014000,OK
web,38.532,0.014000,OK
web,38.560,0.014000,OK
web,38.588,0.014000,OK
web,38.616,0.014000,OK
web,38.644,0.014000,OK
web,38.672,0.014000,OK
web,38.700,0.014000,OK
web,38.728,0.014000,OK
web,38.756,0.014000,OK
web,38.784,0.014000,OK
web,38.812,0.014000,OK
web,38.840,0.014000,OK
web,38.868,0.014000,OK
web,38.896,0.014000,OK
web,38.924,0.014000,OK
web,38.952,0.014000,OK
web,38.980,0.014000,OK
web,39.008,0.014000,OK
web,39.036,0.014000,OK
web,39.064,0.014000,OK
web,39.092,0.014000,OK
web,39.120,0.014000,OK
web,39.148,0.014000,OK
web,39.176,0.014000,OK
web,39.204,0.014000,OK
web,39.232,0.014000,OK
web,39.260,0.014000,OK
web,39.288,0.014000,OK
web,39.316,0.014000,OK
web,39.344,0.014000,OK
web,39.372,0.014000,OK
web,39.400,0.014000,OK
web,39.428,0.014000,OK
web,39.456,0.014000,OK
web,39.484,0.014000,OK
web,39.512,0.014000,OK
web,39.540,0.014000,OK
web,39.568,0.014000,OK
web,39.596,0.014000,OK
web,39.624,0.014000,OK
web,39.652,0.014000,OK
web,39.680,0.014000,OK
web,39.708,0.014000,OK
web,39.736,0.014000,OK
web,39.764,0.014000,OK
web,39.792,0.014000,OK
web,39.820,0.014000,OK
web,39.848,0.014000,OK
web,39.876,0.014000,OK
web,39.904,0.014000,OK
web,39.932,0.014000,OK
web,39.960,0.014000,OK
web,39.988,0.014000,OK
web,40.016,0.014000,OK
web,40.044,0.014000,OK
web,40.072,0.014000,OK
web,40.100,0.014000,OK
web,40.128,0.014000,OK
web,40.156,0.014000,OK
web,40.184,0.014000,OK
web,40.212,0.014000,OK
web,40.240,0.014000,OK
web,40.268,0.014000,OK
web,40.296,0.014000,OK
web,40.324,0.014000,OK
web,40.352,0.014000,OK
web,40.380,0.014000,OK
web,40.408,0.014000,OK
web,40.436,0.014000,OK
web,40.464,0.014000,OK
web,40.492,0.014000,OK
web,40.520,0.014000,OK
web,40.548,0.014000,OK
web,40.576,0.014000,OK
web,40.604,0.014000,OK
web,40.632,0.014000,OK
web,40.660,0.014000,OK
web,40.688,0.014000,OK
web,40.716,0.014000,OK
web,40.744,0.014000,OK
web,40.772,0.014000,OK
web,40.800,0.014000,OK
web,40.828,0.014000,OK
web,40.856,0.014000,OK
web,40.884,0.014000,OK
web,40.912,0.014000,OK
web,40.940,0.014000,OK
web,40.968,0.014000,OK
web,40.996,0.014000,OK
web,41.024,0.014000,OK
web,41.052,0.014000,OK
web,41.080,0.014000,OK
web,41.108,0.014000,OK
web,41.136,0.014000,OK
web,41.164,0.014000,OK
web,41.192,0.014000,OK
web,41.220,0.014000,OK
web,41.248,0.014000,OK
web,41.276,0.014000,OK
web,41.304,0.014000,OK
web,41.332,0.014000,OK
web,41.360,0.014000,OK
web,41.388,0.014000,OK
web,41.416,0.014000,OK
web,41.444,0.014000,OK
web,41.472,0.014000,OK
web,41.500,0.014000,OK
web,41.528,0.014000,OK
web,41.556,0.014000,OK
web,41.584,0.014000,OK
web,41.612,0.014000,OK
web,41.640,0.014000,OK
web,41.668,0.014000,OK
web,41.696,0.014000,OK
web,41.724,0.014000,OK
web,41.752,0.014000,OK
web,41.780,0.014000,OK
web,41.808,0.014000,OK
web,41.836,0.014000,OK
web,41.864,0.014000,OK
web,41.892,0.014000,OK
web,41.920,0.014000,OK
web,41.948,0.014000,OK
web,41.976,0.014000,OK
web,42.004,0.014000,OK
web,42.032,0.014000,OK
web,42.060,0.014000,OK
web,42.088,0.014000,OK
web,42.116,0.014000,OK
web,42.144,0.014000,OK
web,42.172,0.014000,OK
web,42.200,0.014000,OK
web,42.228,0.014000,OK
web,42.256,0.014000,OK
web,42.284,0.014000,OK
web,42.312,0.014000,OK
web,42.340,0.014000,OK
web,42.368,0.014000,OK
web,42.396,0.014000,OK
web,42.424,0.014000,OK
web,42.452,0.014000,OK
web,42.480,0.014000,OK
web,42.508,0.014000,OK
web,42.536,0.014000,OK
web,42.564,0.014000,OK
web,42.592,0.014000,OK
web,42.620,0.014000,OK
web,42.648,0.014000,OK
web,42.676,0.014000,OK
web,42.704,0.014000,OK
web,42.732,0.014000,OK
web,42.760,0.014000,OK
web,42.788,0.014000,OK
web,42.816,0.014000,OK
web,42.844,0.014000,OK
web,42.872,0.014000,OK
web,42.900,0.014000,OK
web,42.928,0.014000,OK
web,42.956,0.014000,OK
web,42.984,0.014000,OK
web,43.012,0.014000,OK
web,43.040,0.014000,OK
web,43.068,0.014000,OK
web,43.096,0.014000,OK
web,43.124,0.014000,OK
web,43.152,0.014000,OK
web,43.180,0.014000,OK
web,43.208,0.014000,OK
web,43.236,0.014000,OK
web,43.264,0.014000,OK
web,43.292,0.014000,OK
web,43.320,0.014000,OK
web,43.348,0.014000,OK
web,43.376,0.014000,OK
web,43.404,0.014000,OK
web,43.432,0.014000,OK
web,43.460,0.014000,OK
web,43.488,0.014000,OK
web,43.516,0.014000,OK
web,43.544,0.014000,OK
web,43.572,0.014000,OK
web,43.600,0.014000,OK
web,43.628,0.014000,OK
web,43.656,0.014000,OK
web,43.684,0.014000,OK
web,43.712,0.014000,OK
web,43.740,0.014000,OK
web,43.768,0.014000,OK
web,43.796,0.014000,OK
web,43.824,0.014000,OK
web,43.852,0.014000,OK
web,43.880,0.014000,OK
web,43.908,0.014000,OK
web,43.936,0.014000,OK
web,43.964,0.014000,OK
web,43.992,0.014000,OK
web,44.020,0.014000,OK
web,44.048,0.014000,OK
web,44.076,0.014000,OK
web,44.104,0.014000,OK
web,44.132,0.014000,OK
web,44.160,0.014000,OK
web,44.188,0.014000,OK
web,44.216,0.014000,OK
web,44.244,0.014000,OK
web,44.272,0.014000,OK
web,44.300,0.014000,OK
web,44.328,0.014000,OK
web,44.356,0.014000,OK
web,44.384,0.014000,OK
web,44.412,0.014000,OK
web,44.440,0.014000,OK
web,44.468,0.014000,OK
web,44.496,0.014000,OK
web,44.524,0.014000,OK
web,44.552,0.014000,OK
web,44.580,0.014000,OK
web,44.608,0.014000,OK
web,44.636,0.014000,OK
web,44.664,0.014000,OK
web,44.692,0.014000,OK
web,44.720,0.014000,OK
web,44.748,0.014000,OK
web,44.776,0.014000,OK
web,44.804,0.014000,OK
web,44.832,0.014000,OK
web,44.860,0.014000,OK
web,44.888,0.014000,OK
web,44.916,0.014000,OK
web,44.944,0.014000,OK
web,44.972,0.014000,OK
web,45.000,0.014000,OK
web,45.028,0.014000,OK
web,45.056,0.014000,OK
web,45.084,0.014000,OK
web,45.112,0.014000,OK
web,45.140,0.014000,OK
web,45.168,0.014000,OK
web,45.196,0.014000,OK
web,45.224,0.014000,OK
web,45.252,0.014000,OK
web,45.280,0.014000,OK
web,45.308,0.014000,OK
web,45.336,0.014000,OK
web,45.364,0.014000,OK
web,45.392,0.014000,OK
web,45.420,0.014000,OK
web,45.448,0.014000,OK
web,45.476,0.014000,OK
web,45.504,0.014000,OK
web,45.532,0.014000,OK
web,45.560,0.014000,OK
web,45.588,0.014000,OK
web,45.616,0.014000,OK
web,45.644,0.014000,OK
web,45.672,0.014000,OK
web,45.700,0.014000,OK
web,45.728,0.014000,OK
web,45.756,0.014000,OK
web,45.784,0.014000,OK
web,45.812,0.014000,OK
web,45.840,0.014000,OK
web,45.868,0.014000,OK
web,45.896,0.014000,OK
web,45.924,0.014000,OK
web,45.952,0.014000,OK
web,45.980,0.014000,OK
web,46.008,0.014000,OK
web,46.036,0.014000,OK
web,46.064,0.014000,OK
web,46.092,0.014000,OK
web,46.120,0.014000,OK
web,46.148,0.014000,OK
web,46.176,0.014000,OK
web,46.204,0.014000,OK
web,46.232,0.014000,OK
web,46.260,0.014000,OK
web,46.288,0.014000,OK
web,46.316,0.014000,OK
web,46.344,0.014000,OK
web,46.372,0.014000,OK
web,46.400,0.014000,OK
web,46.428,0.014000,OK
web,46.456,0.014000,OK
web,46.484,0.014000,OK
web,46.512,0.014000,OK
web,46.540,0.014000,OK
web,46.568,0.014000,OK
web,46.596,0.014000,OK
web,46.624,0.014000,OK
web,46.652,0.014000,OK
web,46.680,0.014000,OK
web,46.708,0.014000,OK
web,46.736,0.014000,OK
web,46.764,0.014000,OK
web,46.792,0.014000,OK
web,46.820,0.014000,OK
web,46.848,0.014000,OK
web,46.876,0.014000,OK
web,46.904,0.014000,OK
web,46.932,0.014000,OK
web,46.960,0.014000,OK
web,46.988,0.014000,OK
web,47.016,0.014000,OK
web,47.044,0.014000,OK
web,47.072,0.014000,OK
web,47.100,0.014000,OK
web,47.128,0.014000,OK
web,47.156,0.014000,OK
web,47.184,0.014000,OK
web,47.212,0.014000,OK
web,47.240,0.014000,OK
web,47.268,0.014000,OK
web,47.296,0.014000,OK
web,47.324,0.014000,OK
web,47.352,0.014000,OK
web,47.380,0.014000,OK
web,47.408,0.014000,OK
web,47.436,0.014000,OK
web,47.464,0.014000,OK
web,47.492,0.014000,OK
web,47.520,0.014000,OK
web,47.548,0.014000,OK
web,47.576,0.014000,OK
web,47.604,0.014000,OK
web,47.632,0.014000,OK
web,47.660,0.014000,OK
web,47.688,0.014000,OK
web,47.716,0.014000,OK
web,47.744,0.014000,OK
web,47.772,0.014000,OK
web,47.800,0.014000,OK
web,47.828,0.014000,OK
web,47.856,0.014000,OK
web,47.884,0.014000,OK
web,47.912,0.014000,OK
web,47.940,0.014000,OK
web,47.968,0.014000,OK
web,47.996,0.014000,OK
web,48.024,0.014000,OK
web,48.052,0.014000,OK
web,48.080,0.014000,OK
web,48.108,0.014000,OK
web,48.136,0.014000,OK
web,48.164,0.014000,OK
web,48.192,0.014000,OK
web,48.220,0.014000,OK
web,48.248,0.014000,OK
web,48.276,0.014000,OK
web,48.304,0.014000,OK
web,48.332,0.014000,OK
web,48.360,0.014000,OK
web,48.388,0.014000,OK
web,48.416,0.014000,OK
web,48.444,0.014000,OK
web,48.472,0.014000,OK
web,48.500,0.014000,OK
web,48.528,0.014000,OK
web,48.556,0.014000,OK
web,48.584,0.014000,OK
web,48.612,0.014000,OK
web,48.640,0.014000,OK
web,48.668,0.014000,OK
web,48.696,0.014000,OK
web,48.724,0.014000,OK
web,48.752,0.014000,OK
web,48.780,0.014000,OK
web,48.808,0.014000,OK
web,48.836,0.014000,OK
web,48.864,0.014000,OK
web,48.892,0.014000,OK
web,48.920,0.014000,OK
web,48.948,0.014000,OK
web,48.976,0.014000,OK
web,49.004,0.014000,OK
web,49.032,0.014000,OK
web,49.060,0.014000,OK
web,49.088,0.014000,OK
web,49.116,0.014000,OK
web,49.144,0.014000,OK
web,49.172,0.014000,OK
web,49.200,0.014000,OK
web,49.228,0.014000,OK
web,49.256,0.014000,OK
web,49.284,0.014000,OK
web,49.312,0.014000,OK
web,49.340,0.014000,OK
web,49.368,0.014000,OK
web,49.396,0.014000,OK
web,49.424,0.014000,OK
web,49.452,0.014000,OK
web,49.480,0.014000,OK
web,49.508,0.014000,OK
web,49.536,0.014000,OK
web,49.564,0.014000,OK
web,49.592,0.014000,OK
web,49.620,0.014000,OK
web,49.648,0.014000,OK
web,49.676,0.014000,OK
web,49.704,0.014000,OK
web,49.732,0.014000,OK
web,49.760,0.014000,OK
web,49.788,0.014000,OK
web,49.816,0.014000,OK
web,49.844,0.014000,OK
web,49.872,0.014000,OK
web,49.900,0.014000,OK
web,49.928,0.014000,OK
web,49.956,0.014000,OK
web,49.984,0.014000,OK
web,50.012,0.014000,OK
web,50.040,0.014000,OK
web,50.068,0.014000,OK
web,50.096,0.014000,OK
web,50.124,0.014000,OK
web,50.152,0.014000,OK
web,50.180,0.014000,OK
web,50.208,0.014000,OK
web,50.236,0.014000,OK
web,50.264,0.014000,OK
web,50.292,0.014000,OK
web,50.320,0.014000,OK
web,50.348,0.014000,OK
web,50.376,0.014000,OK
web,50.404,0.014000,OK
web,50.432,0.014000,OK
web,50.460,0.014000,OK
web,50.488,0.014000,OK
web,50.516,0.014000,OK
web,50.544,0.014000,OK
web,50.572,0.014000,OK
web,50.600,0.014000,OK
web,50.628,0.014000,OK
web,50.656,0.014000,OK
web,50.684,0.014000,OK
web,50.712,0.014000,OK
web,50.740,0.014000,OK
web,50.768,0.014000,OK
